,Stesyen ID,Tahun,Bulan,Hari,Jumlah Hujan(mm)
5143,48657,85,1,29,8.4
5144,48657,85,1,30,24
5145,48657,85,1,31,3.5
5146,48657,85,2,1,12
5147,48657,85,2,2,4.4
5148,48657,85,2,3,16.4
5149,48657,85,2,4,0.6
5150,48657,85,2,5,0
5151,48657,85,2,6,0
5152,48657,85,2,7,0
5153,48657,85,2,8,0
5154,48657,85,2,9,0
5155,48657,85,2,10,45.1
5156,48657,85,2,11,1.4
5157,48657,85,2,12,3.6
5158,48657,85,2,13,0
5159,48657,85,2,14,0
5160,48657,85,2,15,0
5161,48657,85,2,16,0.8
5162,48657,85,2,17,1.4
5163,48657,85,2,18,0
5164,48657,85,2,19,0
5165,48657,85,2,20,0
5166,48657,85,2,21,0
5167,48657,85,2,22,0
5168,48657,85,2,23,65.5
5169,48657,85,2,24,0.7
5170,48657,85,2,25,0
5171,48657,85,2,26,1.7
5172,48657,85,2,27,0.5
5173,48657,85,2,28,1.4
5174,48657,85,3,1,0.9
5175,48657,85,3,2,22.8
5176,48657,85,3,3,11.1
5177,48657,85,3,4,33.8
5178,48657,85,3,5,1.5
5179,48657,85,3,6,9.3
5180,48657,85,3,7,11.7
5181,48657,85,3,8,1.5
5182,48657,85,3,9,19.4
5183,48657,85,3,10,8.4
5184,48657,85,3,11,2.4
5185,48657,85,3,12,39.4
5186,48657,85,3,13,46.1
5187,48657,85,3,14,169.4
5188,48657,85,3,15,231.8
5189,48657,85,3,16,27.5
5190,48657,85,3,17,0
5191,48657,85,3,18,0
5192,48657,85,3,19,0
5193,48657,85,3,20,0
5194,48657,85,3,21,0
5195,48657,85,3,22,0
5196,48657,85,3,23,0
5197,48657,85,3,24,5.6
5198,48657,85,3,25,2.4
5199,48657,85,3,26,1.1
5200,48657,85,3,27,0
5201,48657,85,3,28,0
5202,48657,85,3,29,0
5203,48657,85,3,30,3
5204,48657,85,3,31,0.9
5205,48657,85,4,1,0
5206,48657,85,4,2,0
5207,48657,85,4,3,0
5208,48657,85,4,4,0
5209,48657,85,4,5,2.4
5210,48657,85,4,6,0
5211,48657,85,4,7,0
5212,48657,85,4,8,0
5213,48657,85,4,9,0
5214,48657,85,4,10,1
5215,48657,85,4,11,11.2
5216,48657,85,4,12,0
5217,48657,85,4,13,0
5218,48657,85,4,14,0
5219,48657,85,4,15,0
5220,48657,85,4,16,0
5221,48657,85,4,17,0
5222,48657,85,4,18,9.6
5223,48657,85,4,19,11
5224,48657,85,4,20,1
5225,48657,85,4,21,2.4
5226,48657,85,4,22,30.6
5227,48657,85,4,23,0
5228,48657,85,4,24,0
5229,48657,85,4,25,15.8
5230,48657,85,4,26,0
5231,48657,85,4,27,15.3
5232,48657,85,4,28,0
5233,48657,85,4,29,0
5234,48657,85,4,30,0
5235,48657,85,5,1,0.6
5236,48657,85,5,2,8.3
5237,48657,85,5,3,6.5
5238,48657,85,5,4,0.9
5239,48657,85,5,5,0
5240,48657,85,5,6,0
5241,48657,85,5,7,0
5242,48657,85,5,8,0
5243,48657,85,5,9,0.5
5244,48657,85,5,10,0
5245,48657,85,5,11,0
5246,48657,85,5,12,60.9
5247,48657,85,5,13,16.9
5248,48657,85,5,14,7.4
5249,48657,85,5,15,0
5250,48657,85,5,16,1.2
5251,48657,85,5,17,0
5252,48657,85,5,18,44.8
5253,48657,85,5,19,0.4
5254,48657,85,5,20,56.8
5255,48657,85,5,21,74.1
5256,48657,85,5,22,32.9
5257,48657,85,5,23,1.3
5258,48657,85,5,24,0.7
5259,48657,85,5,25,0
5260,48657,85,5,26,12
5261,48657,85,5,27,0
5262,48657,85,5,28,0
5263,48657,85,5,29,0
5264,48657,85,5,30,5.1
5265,48657,85,5,31,0.2
5266,48657,85,6,1,0
5267,48657,85,6,2,0.3
5268,48657,85,6,3,0
5269,48657,85,6,4,10.6
5270,48657,85,6,5,1.2
5271,48657,85,6,6,0
5272,48657,85,6,7,21.1
5273,48657,85,6,8,0
5274,48657,85,6,9,0
5275,48657,85,6,10,0
5276,48657,85,6,11,8.3
5277,48657,85,6,12,0
5278,48657,85,6,13,0
5279,48657,85,6,14,0
5280,48657,85,6,15,65.8
5281,48657,85,6,16,0
5282,48657,85,6,17,0
5283,48657,85,6,18,0
5284,48657,85,6,19,0
5285,48657,85,6,20,0
5286,48657,85,6,21,0
5287,48657,85,6,22,0
5288,48657,85,6,23,0
5289,48657,85,6,24,0
5290,48657,85,6,25,0
5291,48657,85,6,26,0
5292,48657,85,6,27,0
5293,48657,85,6,28,0
5294,48657,85,6,29,0
5295,48657,85,6,30,0
5296,48657,85,7,1,0
5297,48657,85,7,2,0
5298,48657,85,7,3,0
5299,48657,85,7,4,0
5300,48657,85,7,5,16.3
5301,48657,85,7,6,0
5302,48657,85,7,7,0
5303,48657,85,7,8,66.7
5304,48657,85,7,9,0
5305,48657,85,7,10,46.2
5306,48657,85,7,11,5.1
5307,48657,85,7,12,6.3
5308,48657,85,7,13,0
5309,48657,85,7,14,0
5310,48657,85,7,15,19.3
5311,48657,85,7,16,0
5312,48657,85,7,17,8.3
5313,48657,85,7,18,0
5314,48657,85,7,19,0.2
5315,48657,85,7,20,1.3
5316,48657,85,7,21,6.4
5317,48657,85,7,22,38
5318,48657,85,7,23,0
5319,48657,85,7,24,0
5320,48657,85,7,25,2.2
5321,48657,85,7,26,8.2
5322,48657,85,7,27,0
5323,48657,85,7,28,2.7
5324,48657,85,7,29,6.1
5325,48657,85,7,30,1.7
5326,48657,85,7,31,0
5327,48657,85,8,1,0
5328,48657,85,8,2,0
5329,48657,85,8,3,0
5330,48657,85,8,4,3.6
5331,48657,85,8,5,0
5332,48657,85,8,6,15.9
5333,48657,85,8,7,0
5334,48657,85,8,8,0
5335,48657,85,8,9,0.8
5336,48657,85,8,10,0
5337,48657,85,8,11,3.9
5338,48657,85,8,12,0
5339,48657,85,8,13,0.5
5340,48657,85,8,14,0
5341,48657,85,8,15,0
5342,48657,85,8,16,0.4
5343,48657,85,8,17,0
5344,48657,85,8,18,21.2
5345,48657,85,8,19,0
5346,48657,85,8,20,1.8
5347,48657,85,8,21,0
5348,48657,85,8,22,0.5
5349,48657,85,8,23,0
5350,48657,85,8,24,9.9
5351,48657,85,8,25,0
5352,48657,85,8,26,0.1
5353,48657,85,8,27,0
5354,48657,85,8,28,0
5355,48657,85,8,29,0.2
5356,48657,85,8,30,25
5357,48657,85,8,31,60.3
5358,48657,85,9,1,0
5359,48657,85,9,2,8.8
5360,48657,85,9,3,16.1
5361,48657,85,9,4,0.3
5362,48657,85,9,5,0
5363,48657,85,9,6,5.9
5364,48657,85,9,7,23.6
5365,48657,85,9,8,1.6
5366,48657,85,9,9,0.4
5367,48657,85,9,10,21.2
5368,48657,85,9,11,0
5369,48657,85,9,12,9.2
5370,48657,85,9,13,0
5371,48657,85,9,14,32.6
5372,48657,85,9,15,8.4
5373,48657,85,9,16,0.6
5374,48657,85,9,17,10.5
5375,48657,85,9,18,0.5
5376,48657,85,9,19,0
5377,48657,85,9,20,1.5
5378,48657,85,9,21,0
5379,48657,85,9,22,3.2
5380,48657,85,9,23,54.4
5381,48657,85,9,24,9.3
5382,48657,85,9,25,9.8
5383,48657,85,9,26,19
5384,48657,85,9,27,23.7
5385,48657,85,9,28,72.2
5386,48657,85,9,29,0.3
5387,48657,85,9,30,1.4
5388,48657,85,10,1,0
5389,48657,85,10,2,7.5
5390,48657,85,10,3,0
5391,48657,85,10,4,0
5392,48657,85,10,5,2.7
5393,48657,85,10,6,1.3
5394,48657,85,10,7,0
5395,48657,85,10,8,37
5396,48657,85,10,9,11
5397,48657,85,10,10,1.8
5398,48657,85,10,11,16
5399,48657,85,10,12,0
5400,48657,85,10,13,8.3
5401,48657,85,10,14,0.2
5402,48657,85,10,15,0
5403,48657,85,10,16,0.1
5404,48657,85,10,17,3.6
5405,48657,85,10,18,24.3
5406,48657,85,10,19,0
5407,48657,85,10,20,4.5
5408,48657,85,10,21,21.9
5409,48657,85,10,22,0.6
5410,48657,85,10,23,6.4
5411,48657,85,10,24,0
5412,48657,85,10,25,0.3
5413,48657,85,10,26,80.2
5414,48657,85,10,27,6.1
5415,48657,85,10,28,10.3
5416,48657,85,10,29,0
5417,48657,85,10,30,0
5418,48657,85,10,31,1.1
5419,48657,85,11,1,1.4
5420,48657,85,11,2,44.7
5421,48657,85,11,3,0.3
5422,48657,85,11,4,1.2
5423,48657,85,11,5,0.5
5424,48657,85,11,6,3.3
5425,48657,85,11,7,1.9
5426,48657,85,11,8,0
5427,48657,85,11,9,8.9
5428,48657,85,11,10,0.1
5429,48657,85,11,11,5.7
5430,48657,85,11,12,2.5
5431,48657,85,11,13,0.6
5432,48657,85,11,14,3
5433,48657,85,11,15,0.2
5434,48657,85,11,16,0.4
5435,48657,85,11,17,12.9
5436,48657,85,11,18,7.9
5437,48657,85,11,19,33.2
5438,48657,85,11,20,0
5439,48657,85,11,21,21.7
5440,48657,85,11,22,28
5441,48657,85,11,23,4.4
5442,48657,85,11,24,0
5443,48657,85,11,25,2
5444,48657,85,11,26,0
5445,48657,85,11,27,1.4
5446,48657,85,11,28,2.7
5447,48657,85,11,29,13.7
5448,48657,85,11,30,31.2
5449,48657,85,12,1,26.5
5450,48657,85,12,2,16.3
5451,48657,85,12,3,59.3
5452,48657,85,12,4,16.2
5453,48657,85,12,5,0
5454,48657,85,12,6,0.2
5455,48657,85,12,7,0
5456,48657,85,12,8,1
5457,48657,85,12,9,0
5458,48657,85,12,10,4.1
5459,48657,85,12,11,16.3
5460,48657,85,12,12,0.1
5461,48657,85,12,13,26.4
5462,48657,85,12,14,76
5463,48657,85,12,15,10
5464,48657,85,12,16,0.8
5465,48657,85,12,17,20.4
5466,48657,85,12,18,0
5467,48657,85,12,19,0
5468,48657,85,12,20,0
5469,48657,85,12,21,0
5470,48657,85,12,22,46
5471,48657,85,12,23,32.1
5472,48657,85,12,24,0.2
5473,48657,85,12,25,0.3
5474,48657,85,12,26,0
5475,48657,85,12,27,0
5476,48657,85,12,28,0
5477,48657,85,12,29,0
5478,48657,85,12,30,0
5479,48657,85,12,31,0
5480,48657,86,1,1,130.6
5481,48657,86,1,2,7.8
5482,48657,86,1,3,18.7
5483,48657,86,1,4,9.2
5484,48657,86,1,5,11.9
5485,48657,86,1,6,5
5486,48657,86,1,7,10.3
5487,48657,86,1,8,15.7
5488,48657,86,1,9,1.3
5489,48657,86,1,10,0
5490,48657,86,1,11,5.3
5491,48657,86,1,12,2.8
5492,48657,86,1,13,0.3
5493,48657,86,1,14,0
5494,48657,86,1,15,0
5495,48657,86,1,16,0
5496,48657,86,1,17,1.4
5497,48657,86,1,18,0
5498,48657,86,1,19,0
5499,48657,86,1,20,0
5500,48657,86,1,21,0
5501,48657,86,1,22,0
5502,48657,86,1,23,0
5503,48657,86,1,24,0.2
5504,48657,86,1,25,0
5505,48657,86,1,26,0
5506,48657,86,1,27,1.4
5507,48657,86,1,28,0
5508,48657,86,1,29,0
5509,48657,86,1,30,0
5510,48657,86,1,31,0.3
5511,48657,86,2,1,0
5512,48657,86,2,2,0
5513,48657,86,2,3,0
5514,48657,86,2,4,0
5515,48657,86,2,5,0
5516,48657,86,2,6,0
5517,48657,86,2,7,0
5518,48657,86,2,8,9.8
5519,48657,86,2,9,0.1
5520,48657,86,2,10,0
5521,48657,86,2,11,0
5522,48657,86,2,12,0
5523,48657,86,2,13,0
5524,48657,86,2,14,0
5525,48657,86,2,15,0
5526,48657,86,2,16,0
5527,48657,86,2,17,0
5528,48657,86,2,18,0
5529,48657,86,2,19,0
5530,48657,86,2,20,0
5531,48657,86,2,21,0
5532,48657,86,2,22,0
5533,48657,86,2,23,0
5534,48657,86,2,24,0
5535,48657,86,2,25,0
5536,48657,86,2,26,0
5537,48657,86,2,27,0
5538,48657,86,2,28,3
5539,48657,86,3,1,27.3
5540,48657,86,3,2,60.6
5541,48657,86,3,3,10.9
5542,48657,86,3,4,1.3
5543,48657,86,3,5,3.7
5544,48657,86,3,6,14.7
5545,48657,86,3,7,24.4
5546,48657,86,3,8,41.1
5547,48657,86,3,9,7.3
5548,48657,86,3,10,1.9
5549,48657,86,3,11,0.8
5550,48657,86,3,12,0
5551,48657,86,3,13,0
5552,48657,86,3,14,0
5553,48657,86,3,15,0
5554,48657,86,3,16,3.2
5555,48657,86,3,17,4.3
5556,48657,86,3,18,9.3
5557,48657,86,3,19,0
5558,48657,86,3,20,0
5559,48657,86,3,21,0
5560,48657,86,3,22,0
5561,48657,86,3,23,0
5562,48657,86,3,24,0
5563,48657,86,3,25,0
5564,48657,86,3,26,0
5565,48657,86,3,27,0
5566,48657,86,3,28,0
5567,48657,86,3,29,6.6
5568,48657,86,3,30,0
5569,48657,86,3,31,0
5570,48657,86,4,1,0
5571,48657,86,4,2,8.3
5572,48657,86,4,3,1.2
5573,48657,86,4,4,0
5574,48657,86,4,5,0
5575,48657,86,4,6,0
5576,48657,86,4,7,22
5577,48657,86,4,8,0
5578,48657,86,4,9,2
5579,48657,86,4,10,65
5580,48657,86,4,11,0
5581,48657,86,4,12,3.3
5582,48657,86,4,13,0.1
5583,48657,86,4,14,26.2
5584,48657,86,4,15,1.3
5585,48657,86,4,16,7.5
5586,48657,86,4,17,7.2
5587,48657,86,4,18,6
5588,48657,86,4,19,5.7
5589,48657,86,4,20,0
5590,48657,86,4,21,0.3
5591,48657,86,4,22,1.4
5592,48657,86,4,23,0
5593,48657,86,4,24,0
5594,48657,86,4,25,0
5595,48657,86,4,26,0
5596,48657,86,4,27,0
5597,48657,86,4,28,0
5598,48657,86,4,29,0
5599,48657,86,4,30,0
5600,48657,86,5,1,0
5601,48657,86,5,2,2.4
5602,48657,86,5,3,0
5603,48657,86,5,4,0
5604,48657,86,5,5,0.2
5605,48657,86,5,6,1.1
5606,48657,86,5,7,10
5607,48657,86,5,8,0
5608,48657,86,5,9,0
5609,48657,86,5,10,0
5610,48657,86,5,11,0
5611,48657,86,5,12,0
5612,48657,86,5,13,0
5613,48657,86,5,14,0
5614,48657,86,5,15,6.5
5615,48657,86,5,16,0
5616,48657,86,5,17,1
5617,48657,86,5,18,80.2
5618,48657,86,5,19,22.5
5619,48657,86,5,20,8.2
5620,48657,86,5,21,0
5621,48657,86,5,22,0
5622,48657,86,5,23,0.4
5623,48657,86,5,24,36.5
5624,48657,86,5,25,4.6
5625,48657,86,5,26,11
5626,48657,86,5,27,0
5627,48657,86,5,28,0
5628,48657,86,5,29,0
5629,48657,86,5,30,0
5630,48657,86,5,31,0.6
5631,48657,86,6,1,4.5
5632,48657,86,6,2,0
5633,48657,86,6,3,0
5634,48657,86,6,4,0
5635,48657,86,6,5,43.6
5636,48657,86,6,6,0
5637,48657,86,6,7,0
5638,48657,86,6,8,0
5639,48657,86,6,9,0
5640,48657,86,6,10,2.6
5641,48657,86,6,11,20
5642,48657,86,6,12,0
5643,48657,86,6,13,0
5644,48657,86,6,14,1.5
5645,48657,86,6,15,0.3
5646,48657,86,6,16,0.7
5647,48657,86,6,17,4.5
5648,48657,86,6,18,0.4
5649,48657,86,6,19,0
5650,48657,86,6,20,0
5651,48657,86,6,21,0
5652,48657,86,6,22,0
5653,48657,86,6,23,0
5654,48657,86,6,24,0
5655,48657,86,6,25,0
5656,48657,86,6,26,1.8
5657,48657,86,6,27,24.9
5658,48657,86,6,28,0.1
5659,48657,86,6,29,0
5660,48657,86,6,30,3.7
5661,48657,86,7,1,0
5662,48657,86,7,2,0
5663,48657,86,7,3,10
5664,48657,86,7,4,0
5665,48657,86,7,5,0
5666,48657,86,7,6,2.7
5667,48657,86,7,7,19.7
5668,48657,86,7,8,1.8
5669,48657,86,7,9,0
5670,48657,86,7,10,0
5671,48657,86,7,11,3
5672,48657,86,7,12,0
5673,48657,86,7,13,2.2
5674,48657,86,7,14,6.5
5675,48657,86,7,15,0
5676,48657,86,7,16,0
5677,48657,86,7,17,0
5678,48657,86,7,18,0
5679,48657,86,7,19,0
5680,48657,86,7,20,0
5681,48657,86,7,21,0
5682,48657,86,7,22,14.9
5683,48657,86,7,23,0.1
5684,48657,86,7,24,0
5685,48657,86,7,25,0.1
5686,48657,86,7,26,0
5687,48657,86,7,27,0.1
5688,48657,86,7,28,0.1
5689,48657,86,7,29,41.3
5690,48657,86,7,30,0
5691,48657,86,7,31,11
5692,48657,86,8,1,0
5693,48657,86,8,2,0
5694,48657,86,8,3,0
5695,48657,86,8,4,0
5696,48657,86,8,5,0.8
5697,48657,86,8,6,0
5698,48657,86,8,7,0
5699,48657,86,8,8,0
5700,48657,86,8,9,0
5701,48657,86,8,10,0
5702,48657,86,8,11,0
5703,48657,86,8,12,0
5704,48657,86,8,13,0
5705,48657,86,8,14,0.6
5706,48657,86,8,15,0
5707,48657,86,8,16,0
5708,48657,86,8,17,0
5709,48657,86,8,18,0
5710,48657,86,8,19,0
5711,48657,86,8,20,0.4
5712,48657,86,8,21,0
5713,48657,86,8,22,0.3
5714,48657,86,8,23,0
5715,48657,86,8,24,3.4
5716,48657,86,8,25,17.8
5717,48657,86,8,26,1.4
5718,48657,86,8,27,0.3
5719,48657,86,8,28,30.7
5720,48657,86,8,29,0
5721,48657,86,8,30,1
5722,48657,86,8,31,2.3
5723,48657,86,9,1,3.9
5724,48657,86,9,2,12.4
5725,48657,86,9,3,1.4
5726,48657,86,9,4,0
5727,48657,86,9,5,3.4
5728,48657,86,9,6,0
5729,48657,86,9,7,6.8
5730,48657,86,9,8,0.8
5731,48657,86,9,9,5.3
5732,48657,86,9,10,0.8
5733,48657,86,9,11,0
5734,48657,86,9,12,0
5735,48657,86,9,13,7.8
5736,48657,86,9,14,0
5737,48657,86,9,15,2.5
5738,48657,86,9,16,0
5739,48657,86,9,17,2.7
5740,48657,86,9,18,0
5741,48657,86,9,19,13.2
5742,48657,86,9,20,46.5
5743,48657,86,9,21,0
5744,48657,86,9,22,3.1
5745,48657,86,9,23,11.3
5746,48657,86,9,24,17.7
5747,48657,86,9,25,0
5748,48657,86,9,26,18.9
5749,48657,86,9,27,20.9
5750,48657,86,9,28,9.4
5751,48657,86,9,29,1.6
5752,48657,86,9,30,0
5753,48657,86,10,1,12.7
5754,48657,86,10,2,16.6
5755,48657,86,10,3,11.1
5756,48657,86,10,4,0
5757,48657,86,10,5,1.3
5758,48657,86,10,6,80.6
5759,48657,86,10,7,2.4
5760,48657,86,10,8,3.5
5761,48657,86,10,9,9.5
5762,48657,86,10,10,4
5763,48657,86,10,11,0.6
5764,48657,86,10,12,0
5765,48657,86,10,13,0
5766,48657,86,10,14,0
5767,48657,86,10,15,9
5768,48657,86,10,16,0
5769,48657,86,10,17,0
5770,48657,86,10,18,24.2
5771,48657,86,10,19,2.6
5772,48657,86,10,20,15.3
5773,48657,86,10,21,7.5
5774,48657,86,10,22,20.5
5775,48657,86,10,23,0
5776,48657,86,10,24,0
5777,48657,86,10,25,29.5
5778,48657,86,10,26,3.8
5779,48657,86,10,27,0
5780,48657,86,10,28,0.7
5781,48657,86,10,29,12.4
5782,48657,86,10,30,0
5783,48657,86,10,31,5.1
5784,48657,86,11,1,17.5
5785,48657,86,11,2,0
5786,48657,86,11,3,19.1
5787,48657,86,11,4,6.6
5788,48657,86,11,5,0.8
5789,48657,86,11,6,1.1
5790,48657,86,11,7,0
5791,48657,86,11,8,0.1
5792,48657,86,11,9,0.5
5793,48657,86,11,10,0.6
5794,48657,86,11,11,43.6
5795,48657,86,11,12,0
5796,48657,86,11,13,0
5797,48657,86,11,14,0
5798,48657,86,11,15,0
5799,48657,86,11,16,8.8
5800,48657,86,11,17,11.5
5801,48657,86,11,18,0.4
5802,48657,86,11,19,4.1
5803,48657,86,11,20,43.4
5804,48657,86,11,21,22.1
5805,48657,86,11,22,0.4
5806,48657,86,11,23,0
5807,48657,86,11,24,0
5808,48657,86,11,25,6.7
5809,48657,86,11,26,25.7
5810,48657,86,11,27,40.7
5811,48657,86,11,28,8.7
5812,48657,86,11,29,53
5813,48657,86,11,30,38
5814,48657,86,12,1,3.4
5815,48657,86,12,2,0
5816,48657,86,12,3,35.6
5817,48657,86,12,4,0.2
5818,48657,86,12,5,0
5819,48657,86,12,6,29.4
5820,48657,86,12,7,38.5
5821,48657,86,12,8,24.9
5822,48657,86,12,9,57.7
5823,48657,86,12,10,64.5
5824,48657,86,12,11,34.4
5825,48657,86,12,12,0
5826,48657,86,12,13,0
5827,48657,86,12,14,0
5828,48657,86,12,15,0
5829,48657,86,12,16,25.1
5830,48657,86,12,17,21.9
5831,48657,86,12,18,12
5832,48657,86,12,19,20.5
5833,48657,86,12,20,0
5834,48657,86,12,21,3.2
5835,48657,86,12,22,0
5836,48657,86,12,23,0
5837,48657,86,12,24,0
5838,48657,86,12,25,0
5839,48657,86,12,26,0
5840,48657,86,12,27,4.3
5841,48657,86,12,28,15.8
5842,48657,86,12,29,19.5
5843,48657,86,12,30,0
5844,48657,86,12,31,0
5845,48657,87,1,1,0
5846,48657,87,1,2,0
5847,48657,87,1,3,0
5848,48657,87,1,4,0
5849,48657,87,1,5,0
5850,48657,87,1,6,71.1
5851,48657,87,1,7,24.8
5852,48657,87,1,8,8.6
5853,48657,87,1,9,11
5854,48657,87,1,10,22.5
5855,48657,87,1,11,43.2
5856,48657,87,1,12,12
5857,48657,87,1,13,14.7
5858,48657,87,1,14,0
5859,48657,87,1,15,0
5860,48657,87,1,16,2.3
5861,48657,87,1,17,0
5862,48657,87,1,18,0
5863,48657,87,1,19,0
5864,48657,87,1,20,0
5865,48657,87,1,21,1.1
5866,48657,87,1,22,0
5867,48657,87,1,23,0
5868,48657,87,1,24,18.5
5869,48657,87,1,25,169.3
5870,48657,87,1,26,1.7
5871,48657,87,1,27,13.6
5872,48657,87,1,28,19.1
5873,48657,87,1,29,0.6
5874,48657,87,1,30,0
5875,48657,87,1,31,0
5876,48657,87,2,1,0
5877,48657,87,2,2,0
5878,48657,87,2,3,3.9
5879,48657,87,2,4,0.1
5880,48657,87,2,5,0
5881,48657,87,2,6,0
5882,48657,87,2,7,0
5883,48657,87,2,8,0
5884,48657,87,2,9,0
5885,48657,87,2,10,0
5886,48657,87,2,11,0
5887,48657,87,2,12,0
5888,48657,87,2,13,0
5889,48657,87,2,14,0
5890,48657,87,2,15,0
5891,48657,87,2,16,0
5892,48657,87,2,17,0
5893,48657,87,2,18,0
5894,48657,87,2,19,0
5895,48657,87,2,20,0
5896,48657,87,2,21,0.2
5897,48657,87,2,22,0
5898,48657,87,2,23,0
5899,48657,87,2,24,0
5900,48657,87,2,25,0
5901,48657,87,2,26,0
5902,48657,87,2,27,0
5903,48657,87,2,28,0
5904,48657,87,3,1,0
5905,48657,87,3,2,59.4
5906,48657,87,3,3,3.1
5907,48657,87,3,4,1.3
5908,48657,87,3,5,59.1
5909,48657,87,3,6,2.8
5910,48657,87,3,7,0
5911,48657,87,3,8,0
5912,48657,87,3,9,0
5913,48657,87,3,10,0
5914,48657,87,3,11,0
5915,48657,87,3,12,0
5916,48657,87,3,13,0
5917,48657,87,3,14,0
5918,48657,87,3,15,0
5919,48657,87,3,16,0
5920,48657,87,3,17,0
5921,48657,87,3,18,0
5922,48657,87,3,19,14.7
5923,48657,87,3,20,9.4
5924,48657,87,3,21,0
5925,48657,87,3,22,0.9
5926,48657,87,3,23,0
5927,48657,87,3,24,0
5928,48657,87,3,25,0
5929,48657,87,3,26,1.5
5930,48657,87,3,27,0
5931,48657,87,3,28,4.9
5932,48657,87,3,29,16.7
5933,48657,87,3,30,46.6
5934,48657,87,3,31,8.8
5935,48657,87,4,1,0.6
5936,48657,87,4,2,0
5937,48657,87,4,3,0
5938,48657,87,4,4,0
5939,48657,87,4,5,0
5940,48657,87,4,6,0.6
5941,48657,87,4,7,0.1
5942,48657,87,4,8,72.9
5943,48657,87,4,9,2.9
5944,48657,87,4,10,1
5945,48657,87,4,11,21.8
5946,48657,87,4,12,0
5947,48657,87,4,13,0
5948,48657,87,4,14,0
5949,48657,87,4,15,4.4
5950,48657,87,4,16,0
5951,48657,87,4,17,0
5952,48657,87,4,18,0
5953,48657,87,4,19,1.2
5954,48657,87,4,20,2.4
5955,48657,87,4,21,0.9
5956,48657,87,4,22,4.2
5957,48657,87,4,23,0
5958,48657,87,4,24,0
5959,48657,87,4,25,0
5960,48657,87,4,26,0
5961,48657,87,4,27,14.5
5962,48657,87,4,28,1.2
5963,48657,87,4,29,0
5964,48657,87,4,30,0
5965,48657,87,5,1,9.8
5966,48657,87,5,2,7.3
5967,48657,87,5,3,0
5968,48657,87,5,4,0
5969,48657,87,5,5,13.4
5970,48657,87,5,6,0.1
5971,48657,87,5,7,0
5972,48657,87,5,8,120.2
5973,48657,87,5,9,0
5974,48657,87,5,10,0
5975,48657,87,5,11,0
5976,48657,87,5,12,0.4
5977,48657,87,5,13,2.6
5978,48657,87,5,14,0.1
5979,48657,87,5,15,0
5980,48657,87,5,16,0.2
5981,48657,87,5,17,4.5
5982,48657,87,5,18,0
5983,48657,87,5,19,0
5984,48657,87,5,20,0
5985,48657,87,5,21,0
5986,48657,87,5,22,0
5987,48657,87,5,23,0.3
5988,48657,87,5,24,0
5989,48657,87,5,25,0
5990,48657,87,5,26,0
5991,48657,87,5,27,1.8
5992,48657,87,5,28,10.4
5993,48657,87,5,29,8.4
5994,48657,87,5,30,7.6
5995,48657,87,5,31,0
5996,48657,87,6,1,0
5997,48657,87,6,2,1.4
5998,48657,87,6,3,37
5999,48657,87,6,4,10
6000,48657,87,6,5,45.7
6001,48657,87,6,6,0
6002,48657,87,6,7,0
6003,48657,87,6,8,0.4
6004,48657,87,6,9,27.5
6005,48657,87,6,10,15.3
6006,48657,87,6,11,0
6007,48657,87,6,12,23.8
6008,48657,87,6,13,38.8
6009,48657,87,6,14,0
6010,48657,87,6,15,0
6011,48657,87,6,16,0
6012,48657,87,6,17,0.8
6013,48657,87,6,18,0
6014,48657,87,6,19,0
6015,48657,87,6,20,0
6016,48657,87,6,21,44.6
6017,48657,87,6,22,0
6018,48657,87,6,23,0
6019,48657,87,6,24,0
6020,48657,87,6,25,0
6021,48657,87,6,26,0
6022,48657,87,6,27,0
6023,48657,87,6,28,0
6024,48657,87,6,29,0
6025,48657,87,6,30,0.7
6026,48657,87,7,1,5.9
6027,48657,87,7,2,0
6028,48657,87,7,3,0
6029,48657,87,7,4,0
6030,48657,87,7,5,0
6031,48657,87,7,6,0
6032,48657,87,7,7,10.9
6033,48657,87,7,8,0
6034,48657,87,7,9,0
6035,48657,87,7,10,17.6
6036,48657,87,7,11,28.2
6037,48657,87,7,12,0
6038,48657,87,7,13,0
6039,48657,87,7,14,0
6040,48657,87,7,15,2
6041,48657,87,7,16,14.1
6042,48657,87,7,17,0
6043,48657,87,7,18,0
6044,48657,87,7,19,0
6045,48657,87,7,20,29.9
6046,48657,87,7,21,11.1
6047,48657,87,7,22,0
6048,48657,87,7,23,0
6049,48657,87,7,24,0
6050,48657,87,7,25,0
6051,48657,87,7,26,0
6052,48657,87,7,27,4.1
6053,48657,87,7,28,0
6054,48657,87,7,29,0
6055,48657,87,7,30,0
6056,48657,87,7,31,0
6057,48657,87,8,1,0
6058,48657,87,8,2,0
6059,48657,87,8,3,0.3
6060,48657,87,8,4,0
6061,48657,87,8,5,5.4
6062,48657,87,8,6,0
6063,48657,87,8,7,8.7
6064,48657,87,8,8,4.2
6065,48657,87,8,9,19.7
6066,48657,87,8,10,0
6067,48657,87,8,11,0
6068,48657,87,8,12,0.1
6069,48657,87,8,13,6.7
6070,48657,87,8,14,44.8
6071,48657,87,8,15,3.3
6072,48657,87,8,16,0.9
6073,48657,87,8,17,0
6074,48657,87,8,18,2.3
6075,48657,87,8,19,0
6076,48657,87,8,20,0
6077,48657,87,8,21,0.3
6078,48657,87,8,22,0.1
